page,transdate,team,transaction
/players/duke-johnson-johnsdu02,11/20/2021,Miami (NFL),Signed to the Active Roster from the Practice Squad
/players/duke-johnson-johnsdu02,10/26/2021,Miami (NFL),Signed to the Practice Squad
/players/duke-johnson-johnsdu02,09/17/2021,Jacksonville (NFL),Released from the Practice Squad
/players/duke-johnson-johnsdu02,09/07/2021,Jacksonville (NFL),Signed to the Practice Squad
/players/duke-johnson-johnsdu02,02/26/2021,Houston (NFL),Released
/players/duke-johnson-johnsdu02,08/09/2019,Cleveland (NFL),Traded to the Houston Texans
/players/duke-johnson-johnsdu02,06/16/2015,Cleveland (NFL),Signed
/players/tyler-kroft-kroftty01,05/23/2022,San Francisco (NFL),Signed
/players/tyler-kroft-kroftty01,01/05/2022,NY Jets (NFL),Activated from the Reserve/COVID-19 List
/players/tyler-kroft-kroftty01,12/27/2021,NY Jets (NFL),Placed on COVID-19 List
/players/tyler-kroft-kroftty01,12/18/2021,NY Jets (NFL),Activated from Injured Reserve
/players/tyler-kroft-kroftty01,12/15/2021,NY Jets (NFL),Designated for return from Injured Reserve
/players/tyler-kroft-kroftty01,11/09/2021,NY Jets (NFL),Placed on Injured Reserve (Chest)
/players/tyler-kroft-kroftty01,03/22/2021,NY Jets (NFL),Signed
/players/tyler-kroft-kroftty01,01/04/2021,Buffalo (NFL),Activated from the Reserve/COVID-19 List
/players/tyler-kroft-kroftty01,01/02/2021,Buffalo (NFL),Placed on COVID-19 List
/players/tyler-kroft-kroftty01,11/19/2020,Buffalo (NFL),Activated from the Reserve/COVID-19 List
/players/tyler-kroft-kroftty01,11/14/2020,Buffalo (NFL),Placed on COVID-19 List
/players/tyler-kroft-kroftty01,03/14/2019,Buffalo (NFL),Signed
/players/tyler-kroft-kroftty01,11/16/2018,Cincinnati (NFL),Placed on Injured Reserve (Foot)
/players/tyler-kroft-kroftty01,05/28/2015,Cincinnati (NFL),Signed
/players/david-johnson-johnsda16,01/05/2022,Houston (NFL),Activated from the Reserve/COVID-19 List
/players/david-johnson-johnsda16,12/27/2021,Houston (NFL),Placed on COVID-19 List
/players/david-johnson-johnsda16,12/13/2021,Houston (NFL),Activated from the Reserve/COVID-19 List
/players/david-johnson-johnsda16,12/12/2021,Houston (NFL),Placed on COVID-19 List
/players/david-johnson-johnsda16,12/16/2020,Houston (NFL),Activated from the Reserve/COVID-19 List
/players/david-johnson-johnsda16,12/11/2020,Houston (NFL),Placed on COVID-19 List
/players/david-johnson-johnsda16,12/05/2020,Houston (NFL),Activated from Injured Reserve
/players/david-johnson-johnsda16,12/02/2020,Houston (NFL),Designated for return from Injured Reserve
/players/david-johnson-johnsda16,11/14/2020,Houston (NFL),Placed on Injured Reserve (Concussion)
/players/david-johnson-johnsda16,03/20/2020,Arizona (NFL),Traded to the Houston Texans
/players/david-johnson-johnsda16,09/12/2017,Arizona (NFL),Placed on Injured Reserve (Wrist)
/players/david-johnson-johnsda16,05/18/2015,Arizona (NFL),Signed
/players/sammie-coates-coatesa01,07/03/2021,Saskatchewan (CFL),Placed on the Reserve/Suspended List
/players/sammie-coates-coatesa01,12/21/2020,Saskatchewan (CFL),Signed
/players/sammie-coates-coatesa01,05/10/2019,Kansas City (NFL),Released
/players/sammie-coates-coatesa01,02/26/2019,Kansas City (NFL),Signed
/players/sammie-coates-coatesa01,12/18/2018,Houston (NFL),Waived
/players/sammie-coates-coatesa01,03/16/2018,Houston (NFL),Acquired via waivers (from the Cleveland Browns)
/players/sammie-coates-coatesa01,03/15/2018,Cleveland (NFL),Waived
/players/sammie-coates-coatesa01,09/02/2017,Pittsburgh (NFL),Traded to the Cleveland Browns
/players/sammie-coates-coatesa01,05/15/2015,Pittsburgh (NFL),Signed
/players/sean-mannion-mannise02,03/22/2022,Minnesota (NFL),Re-signed
/players/sean-mannion-mannise02,12/31/2021,Minnesota (NFL),Activated from the Reserve/COVID-19 List
/players/sean-mannion-mannise02,12/27/2021,Minnesota (NFL),Placed on COVID-19 List
/players/sean-mannion-mannise02,09/21/2021,Minnesota (NFL),Signed to the Active Roster from the Practice Squad
/players/sean-mannion-mannise02,09/20/2021,Minnesota (NFL),Returned to the Practice Squad
/players/sean-mannion-mannise02,09/18/2021,Minnesota (NFL),Signed to the Active Roster from the Practice Squad
/players/sean-mannion-mannise02,09/13/2021,Minnesota (NFL),Returned to the Practice Squad
/players/sean-mannion-mannise02,09/11/2021,Minnesota (NFL),Signed to the Active Roster from the Practice Squad
/players/sean-mannion-mannise02,09/02/2021,Minnesota (NFL),Signed to the Practice Squad
/players/sean-mannion-mannise02,09/01/2021,Seattle (NFL),Released
/players/sean-mannion-mannise02,08/01/2021,Seattle (NFL),Signed
/players/sean-mannion-mannise02,03/19/2020,Minnesota (NFL),Re-signed
/players/sean-mannion-mannise02,04/15/2019,Minnesota (NFL),Signed
/players/sean-mannion-mannise02,06/12/2015,St. Louis (NFL),Signed
/players/jeff-heuerman-heuerje01,07/31/2020,Denver (NFL),Released
/players/jeff-heuerman-heuerje01,03/19/2019,Denver (NFL),Re-signed
/players/jeff-heuerman-heuerje01,11/27/2018,Denver (NFL),Placed on Injured Reserve (Ribs)
/players/jeff-heuerman-heuerje01,08/31/2015,Denver (NFL),Placed on Injured Reserve (Knee)
/players/jeff-heuerman-heuerje01,06/04/2015,Denver (NFL),Signed
/players/ty-montgomery-montgty02,03/19/2022,New England (NFL),Signed
/players/ty-montgomery-montgty02,12/15/2021,New Orleans (NFL),Activated from the Reserve/COVID-19 List
/players/ty-montgomery-montgty02,12/09/2021,New Orleans (NFL),Placed on COVID-19 List
/players/ty-montgomery-montgty02,11/06/2020,New Orleans (NFL),Activated from Injured Reserve
/players/ty-montgomery-montgty02,10/19/2020,New Orleans (NFL),Designated for return from Injured Reserve
/players/ty-montgomery-montgty02,09/26/2020,New Orleans (NFL),Placed on Injured Reserve (Hamstring)
/players/ty-montgomery-montgty02,05/15/2020,New Orleans (NFL),Signed
/players/ty-montgomery-montgty02,04/12/2019,NY Jets (NFL),Signed
/players/ty-montgomery-montgty02,10/30/2018,Green Bay (NFL),Traded to the Baltimore Ravens
/players/ty-montgomery-montgty02,12/01/2017,Green Bay (NFL),Placed on Injured Reserve (Wrist)
/players/ty-montgomery-montgty02,12/21/2015,Green Bay (NFL),Placed on Injured Reserve (Ankle)
/players/ty-montgomery-montgty02,05/21/2015,Green Bay (NFL),Signed
/players/matt-jones-jonesma11,09/01/2018,Philadelphia (NFL),Waived
/players/matt-jones-jonesma11,05/09/2018,Philadelphia (NFL),Signed
/players/matt-jones-jonesma11,05/01/2018,Indianapolis (NFL),Waived
/players/matt-jones-jonesma11,12/04/2017,Indianapolis (NFL),Signed
/players/matt-jones-jonesma11,12/02/2017,Indianapolis (NFL),Waived
/players/matt-jones-jonesma11,09/22/2017,Indianapolis (NFL),Signed to the Active Roster from the Practice Squad
/players/matt-jones-jonesma11,09/12/2017,Indianapolis (NFL),Signed to the Practice Squad
/players/matt-jones-jonesma11,09/09/2017,Indianapolis (NFL),Waived
/players/matt-jones-jonesma11,09/03/2017,Indianapolis (NFL),Acquired via waivers (from the Washington Redskins)
/players/matt-jones-jonesma11,09/02/2017,Washington (NFL),Waived
/players/matt-jones-jonesma11,05/11/2015,Washington (NFL),Signed
/players/bryce-petty-pettybr01,09/25/2018,Miami (NFL),Waived from Injured Reserve
/players/bryce-petty-pettybr01,09/02/2018,Miami (NFL),Placed on Injured Reserve (Oblique)
/players/bryce-petty-pettybr01,09/01/2018,Miami (NFL),Waived (injured)
/players/bryce-petty-pettybr01,05/04/2018,Miami (NFL),Acquired via waivers (from the New York Jets)
/players/bryce-petty-pettybr01,05/03/2018,NY Jets (NFL),Waived
/players/bryce-petty-pettybr01,12/26/2016,NY Jets (NFL),Placed on Injured Reserve (Shoulder)
/players/bryce-petty-pettybr01,05/07/2015,NY Jets (NFL),Signed
/players/jamison-crowder-crowdja01,03/23/2022,Buffalo (NFL),Signed
/players/jamison-crowder-crowdja01,09/16/2021,NY Jets (NFL),Activated from the Reserve/COVID-19 List
/players/jamison-crowder-crowdja01,09/03/2021,NY Jets (NFL),Placed on COVID-19 List
/players/jamison-crowder-crowdja01,03/15/2019,NY Jets (NFL),Signed
/players/jamison-crowder-crowdja01,05/11/2015,Washington (NFL),Signed
/players/jeremy-langford-langfje02,08/11/2021,Saskatchewan (CFL),Released
/players/jeremy-langford-langfje02,07/03/2021,Saskatchewan (CFL),Placed on the Reserve/Suspended List
/players/jeremy-langford-langfje02,04/23/2020,Saskatchewan (CFL),Signed
/players/jeremy-langford-langfje02,06/26/2019,Atlanta (NFL),Waived from Injured Reserve
/players/jeremy-langford-langfje02,05/14/2019,Atlanta (NFL),Placed on Injured Reserve (Undisclosed)
/players/jeremy-langford-langfje02,05/13/2019,Atlanta (NFL),Waived (injured)
/players/jeremy-langford-langfje02,12/18/2018,Atlanta (NFL),Signed to the Active Roster from the Practice Squad
/players/jeremy-langford-langfje02,11/28/2018,Atlanta (NFL),Signed to the Practice Squad
/players/jeremy-langford-langfje02,09/05/2018,Miami (NFL),Released from the Practice Squad
/players/jeremy-langford-langfje02,09/02/2018,Miami (NFL),Signed to the Practice Squad
/players/jeremy-langford-langfje02,09/01/2018,Miami (NFL),Waived
/players/jeremy-langford-langfje02,08/07/2018,Miami (NFL),Signed
/players/jeremy-langford-langfje02,04/13/2018,NY Jets (NFL),Waived
/players/jeremy-langford-langfje02,01/10/2018,NY Jets (NFL),Signed to a future contract
/players/jeremy-langford-langfje02,12/08/2017,NY Jets (NFL),Signed to the Practice Squad
/players/jeremy-langford-langfje02,09/27/2017,Baltimore (NFL),Released from the Practice Squad
/players/jeremy-langford-langfje02,09/21/2017,Baltimore (NFL),Placed on the Practice Squad/Injured List
/players/jeremy-langford-langfje02,09/19/2017,Baltimore (NFL),Signed to the Practice Squad
/players/jeremy-langford-langfje02,09/16/2017,Baltimore (NFL),Waived
/players/jeremy-langford-langfje02,09/14/2017,Baltimore (NFL),Signed to the Active Roster from the Practice Squad
/players/jeremy-langford-langfje02,09/05/2017,Baltimore (NFL),Signed to the Practice Squad
/players/jeremy-langford-langfje02,09/03/2017,Chicago (NFL),Waived
/players/jeremy-langford-langfje02,05/05/2015,Chicago (NFL),Signed
/players/justin-hardy-hardyju01,02/28/2022,Ottawa (CFL),Signed
/players/justin-hardy-hardyju01,08/17/2021,Chicago (NFL),Released
/players/justin-hardy-hardyju01,07/28/2021,Chicago (NFL),Signed
/players/justin-hardy-hardyju01,03/22/2019,Atlanta (NFL),Re-signed
/players/justin-hardy-hardyju01,05/09/2015,Atlanta (NFL),Signed
/players/jalston-fowler-fowleja01,11/13/2018,Tennessee (NFL),Waived
/players/jalston-fowler-fowleja01,10/29/2018,Tennessee (NFL),Signed
/players/jalston-fowler-fowleja01,09/01/2018,Atlanta (NFL),Waived
/players/jalston-fowler-fowleja01,08/20/2018,Atlanta (NFL),Signed
/players/jalston-fowler-fowleja01,08/12/2018,Seattle (NFL),Waived
/players/jalston-fowler-fowleja01,01/03/2018,Seattle (NFL),Signed to a future contract
/players/jalston-fowler-fowleja01,12/12/2017,Seattle (NFL),Signed to the Practice Squad
/players/jalston-fowler-fowleja01,12/09/2017,Tennessee (NFL),Waived
/players/jalston-fowler-fowleja01,05/14/2015,Tennessee (NFL),Signed
/players/blake-bell-bellbl01,03/24/2022,Kansas City (NFL),Re-signed
/players/blake-bell-bellbl01,12/24/2021,Kansas City (NFL),Activated from the Reserve/COVID-19 List
/players/blake-bell-bellbl01,12/21/2021,Kansas City (NFL),Placed on COVID-19 List
/players/blake-bell-bellbl01,03/18/2021,Kansas City (NFL),Signed
/players/blake-bell-bellbl01,04/07/2020,Dallas (NFL),Signed
/players/blake-bell-bellbl01,04/02/2019,Kansas City (NFL),Signed
/players/blake-bell-bellbl01,10/16/2018,Jacksonville (NFL),Signed
/players/blake-bell-bellbl01,09/01/2018,Minnesota (NFL),Waived
/players/blake-bell-bellbl01,12/15/2017,Minnesota (NFL),Placed on Injured Reserve (Shoulder)
/players/blake-bell-bellbl01,09/03/2017,Minnesota (NFL),Acquired via waivers (from the San Francisco 49ers)
/players/blake-bell-bellbl01,09/02/2017,San Francisco (NFL),Waived
/players/blake-bell-bellbl01,12/19/2016,San Francisco (NFL),Placed on Injured Reserve (Shoulder)
/players/blake-bell-bellbl01,05/11/2015,San Francisco (NFL),Signed
/players/vince-mayle-maylevi01,02/22/2021,Toronto (CFL),Released
/players/vince-mayle-maylevi01,01/27/2020,Toronto (CFL),Signed
/players/vince-mayle-maylevi01,09/10/2019,LA Chargers (NFL),Waived from Injured Reserve
/players/vince-mayle-maylevi01,09/01/2019,LA Chargers (NFL),Placed on Injured Reserve (Undisclosed)
/players/vince-mayle-maylevi01,08/31/2019,LA Chargers (NFL),Waived (injured)
/players/vince-mayle-maylevi01,01/14/2019,LA Chargers (NFL),Signed to a future contract
/players/vince-mayle-maylevi01,09/25/2018,LA Chargers (NFL),Signed to the Practice Squad
/players/vince-mayle-maylevi01,09/01/2018,Baltimore (NFL),Waived
/players/vince-mayle-maylevi01,04/16/2018,Baltimore (NFL),Re-signed
/players/vince-mayle-maylevi01,12/30/2016,Baltimore (NFL),Acquired via waivers (from the Dallas Cowboys)
/players/vince-mayle-maylevi01,12/29/2016,Dallas (NFL),Waived
/players/vince-mayle-maylevi01,11/16/2016,Dallas (NFL),Signed to the Active Roster from the Practice Squad
/players/vince-mayle-maylevi01,09/04/2016,Dallas (NFL),Signed to the Practice Squad
/players/vince-mayle-maylevi01,09/03/2016,Dallas (NFL),Waived
/players/vince-mayle-maylevi01,12/30/2015,Dallas (NFL),Signed to the Active Roster from the Practice Squad
/players/vince-mayle-maylevi01,10/15/2015,Dallas (NFL),Signed to the Practice Squad
/players/vince-mayle-maylevi01,10/13/2015,Dallas (NFL),Waived
/players/vince-mayle-maylevi01,10/10/2015,Dallas (NFL),Signed to the Active Roster from the Practice Squad
/players/vince-mayle-maylevi01,09/08/2015,Dallas (NFL),Signed to the Practice Squad
/players/vince-mayle-maylevi01,09/05/2015,Cleveland (NFL),Waived
/players/vince-mayle-maylevi01,05/18/2015,Cleveland (NFL),Signed
/players/javorius-allen-allenja08,10/12/2019,NY Giants (NFL),Signed
/players/javorius-allen-allenja08,08/09/2019,New Orleans (NFL),Released from Injured Reserve
/players/javorius-allen-allenja08,07/30/2019,New Orleans (NFL),Placed on Injured Reserve (Undisclosed)
/players/javorius-allen-allenja08,05/28/2019,New Orleans (NFL),Signed
/players/javorius-allen-allenja08,05/08/2015,Baltimore (NFL),Signed
/players/mike-davis-davismi08,05/10/2022,Baltimore (NFL),Signed
/players/mike-davis-davismi08,05/02/2022,Atlanta (NFL),Released
/players/mike-davis-davismi08,03/25/2021,Atlanta (NFL),Signed
/players/mike-davis-davismi08,11/11/2019,Carolina (NFL),Acquired via waivers (from the Chicago Bears)
/players/mike-davis-davismi08,11/09/2019,Chicago (NFL),Waived
/players/mike-davis-davismi08,03/14/2019,Chicago (NFL),Signed
/players/mike-davis-davismi08,03/22/2018,Seattle (NFL),Re-signed
/players/mike-davis-davismi08,11/14/2017,Seattle (NFL),Signed to the Active Roster from the Practice Squad
/players/mike-davis-davismi08,09/03/2017,Seattle (NFL),Signed to the Practice Squad
/players/mike-davis-davismi08,09/02/2017,Seattle (NFL),Waived
/players/mike-davis-davismi08,05/08/2017,Seattle (NFL),Acquired via waivers (from the San Francisco 49ers)
/players/mike-davis-davismi08,05/05/2017,San Francisco (NFL),Waived
/players/mike-davis-davismi08,01/02/2016,San Francisco (NFL),Activated from Injured Reserve
/players/mike-davis-davismi08,11/07/2015,San Francisco (NFL),Placed on Injured Reserve (Designated for Return) (Hand)
/players/mike-davis-davismi08,05/11/2015,San Francisco (NFL),Signed
/players/deandre-smelter-smeltde01,09/01/2018,Jacksonville (NFL),Waived
/players/deandre-smelter-smeltde01,06/15/2018,Jacksonville (NFL),Signed
/players/deandre-smelter-smeltde01,05/11/2018,Indianapolis (NFL),Waived
/players/deandre-smelter-smeltde01,01/18/2018,Indianapolis (NFL),Signed to a future contract
/players/deandre-smelter-smeltde01,09/03/2017,San Francisco (NFL),Signed to the Practice Squad
/players/deandre-smelter-smeltde01,09/02/2017,San Francisco (NFL),Waived
/players/deandre-smelter-smeltde01,12/20/2016,San Francisco (NFL),Signed to the Active Roster from the Practice Squad
/players/deandre-smelter-smeltde01,10/18/2016,San Francisco (NFL),Signed to the Practice Squad
/players/deandre-smelter-smeltde01,09/05/2016,San Francisco (NFL),Waived from Injured Reserve
/players/deandre-smelter-smeltde01,09/04/2016,San Francisco (NFL),Placed on Injured Reserve (Hamstring)
/players/deandre-smelter-smeltde01,09/03/2016,San Francisco (NFL),Waived (injured)
/players/deandre-smelter-smeltde01,08/31/2015,San Francisco (NFL),Placed on the Non-Football Injury List (Knee)
/players/deandre-smelter-smeltde01,05/11/2015,San Francisco (NFL),Signed
/players/david-cobb-cobbda01,06/10/2018,Saskatchewan (CFL),Released
/players/david-cobb-cobbda01,06/04/2018,Saskatchewan (CFL),Signed
/players/david-cobb-cobbda01,05/01/2017,Chicago (NFL),Waived
/players/david-cobb-cobbda01,01/03/2017,Chicago (NFL),Signed to a future contract
/players/david-cobb-cobbda01,10/25/2016,Chicago (NFL),Signed to the Practice Squad
/players/david-cobb-cobbda01,10/11/2016,Pittsburgh (NFL),Released from the Practice Squad
/players/david-cobb-cobbda01,09/07/2016,Pittsburgh (NFL),Signed to the Practice Squad
/players/david-cobb-cobbda01,08/30/2016,Tennessee (NFL),Waived
/players/david-cobb-cobbda01,11/11/2015,Tennessee (NFL),Activated from Injured Reserve
/players/david-cobb-cobbda01,09/06/2015,Tennessee (NFL),Placed on Injured Reserve (Designated for Return) (Calf)
/players/david-cobb-cobbda01,05/14/2015,Tennessee (NFL),Signed
/players/rashad-greene-greenra02,04/09/2021,Saskatchewan (CFL),Placed on the Reserve/Retired List
/players/rashad-greene-greenra02,02/06/2020,Saskatchewan (CFL),Signed
/players/rashad-greene-greenra02,10/15/2018,Jacksonville (NFL),Signed
/players/rashad-greene-greenra02,10/06/2018,Jacksonville (NFL),Waived
/players/rashad-greene-greenra02,09/17/2018,Jacksonville (NFL),Signed
/players/rashad-greene-greenra02,09/15/2018,Jacksonville (NFL),Waived
