index,year,round,pick,team_x,player,page,position,season,transdate,team_y,transaction,trans_year,trans_month,tran_month,season_num
174,2013,6,175,Cleveland Browns,Jamoris Slaughter,/players/jamoris-slaughter-slaugja02,DB,2021,,,,,,9.0,9
175,2013,6,176,Houston Texans,David Quessenberry,/players/david-quessenberry-quessda01,OT,2014,,,,,,9.0,2
175,2013,6,176,Houston Texans,David Quessenberry,/players/david-quessenberry-quessda01,OT,2015,,,,,,9.0,3
175,2013,6,176,Houston Texans,David Quessenberry,/players/david-quessenberry-quessda01,OT,2016,,,,,,9.0,4
175,2013,6,176,Houston Texans,David Quessenberry,/players/david-quessenberry-quessda01,OT,2017,,,,,,9.0,5
175,2013,6,176,Houston Texans,David Quessenberry,/players/david-quessenberry-quessda01,OT,2018,,,,,,9.0,6
175,2013,6,176,Houston Texans,David Quessenberry,/players/david-quessenberry-quessda01,OT,2019,,,,,,9.0,7
175,2013,6,176,Houston Texans,David Quessenberry,/players/david-quessenberry-quessda01,OT,2020,,,,,,9.0,8
175,2013,6,176,Houston Texans,David Quessenberry,/players/david-quessenberry-quessda01,OT,2021,,,,,,9.0,9
176,2013,6,177,Buffalo Bills,Dustin Hopkins,/players/dustin-hopkins-hopkidu01,K,2014,,,,,,9.0,2
176,2013,6,177,Buffalo Bills,Dustin Hopkins,/players/dustin-hopkins-hopkidu01,K,2015,,,,,,9.0,3
176,2013,6,177,Buffalo Bills,Dustin Hopkins,/players/dustin-hopkins-hopkidu01,K,2016,,,,,,9.0,4
176,2013,6,177,Buffalo Bills,Dustin Hopkins,/players/dustin-hopkins-hopkidu01,K,2017,2017-10-18,Washington (NFL),Placed on Injured Reserve (Hip),2017.0,10.0,10.0,5
176,2013,6,177,Buffalo Bills,Dustin Hopkins,/players/dustin-hopkins-hopkidu01,K,2018,,,,,,9.0,6
176,2013,6,177,Buffalo Bills,Dustin Hopkins,/players/dustin-hopkins-hopkidu01,K,2019,,,,,,9.0,7
176,2013,6,177,Buffalo Bills,Dustin Hopkins,/players/dustin-hopkins-hopkidu01,K,2020,,,,,,9.0,8
176,2013,6,177,Buffalo Bills,Dustin Hopkins,/players/dustin-hopkins-hopkidu01,K,2021,,,,,,9.0,9
177,2013,6,178,New York Jets,William Campbell,/players/william-campbell-campbwi01,OG,2014,,,,,,9.0,2
177,2013,6,178,New York Jets,William Campbell,/players/william-campbell-campbwi01,OG,2015,,,,,,9.0,3
177,2013,6,178,New York Jets,William Campbell,/players/william-campbell-campbwi01,OG,2016,,,,,,9.0,4
177,2013,6,178,New York Jets,William Campbell,/players/william-campbell-campbwi01,OG,2017,,,,,,9.0,5
177,2013,6,178,New York Jets,William Campbell,/players/william-campbell-campbwi01,OG,2018,,,,,,9.0,6
177,2013,6,178,New York Jets,William Campbell,/players/william-campbell-campbwi01,OG,2019,,,,,,9.0,7
177,2013,6,178,New York Jets,William Campbell,/players/william-campbell-campbwi01,OG,2020,,,,,,9.0,8
177,2013,6,178,New York Jets,William Campbell,/players/william-campbell-campbwi01,OG,2021,,,,,,9.0,9
178,2013,6,179,San Diego Chargers,Tourek Williams,/players/tourek-williams-willito08,LB,2014,,,,,,9.0,2
178,2013,6,179,San Diego Chargers,Tourek Williams,/players/tourek-williams-willito08,LB,2015,2015-11-03,San Diego (NFL),Placed on Injured Reserve (Foot),2015.0,11.0,11.0,3
178,2013,6,179,San Diego Chargers,Tourek Williams,/players/tourek-williams-willito08,LB,2016,,,,,,9.0,4
178,2013,6,179,San Diego Chargers,Tourek Williams,/players/tourek-williams-willito08,LB,2017,,,,,,9.0,5
178,2013,6,179,San Diego Chargers,Tourek Williams,/players/tourek-williams-willito08,LB,2018,,,,,,9.0,6
178,2013,6,179,San Diego Chargers,Tourek Williams,/players/tourek-williams-willito08,LB,2019,,,,,,9.0,7
178,2013,6,179,San Diego Chargers,Tourek Williams,/players/tourek-williams-willito08,LB,2020,,,,,,9.0,8
178,2013,6,179,San Diego Chargers,Tourek Williams,/players/tourek-williams-willito08,LB,2021,,,,,,9.0,9
179,2013,6,180,San Francisco 49ers,Nick Moody,/players/nick-moody-moodyni01,LB,2014,,,,,,9.0,2
179,2013,6,180,San Francisco 49ers,Nick Moody,/players/nick-moody-moodyni01,LB,2015,2015-11-24,Seattle (NFL),Placed on Injured Reserve (Hamstring),2015.0,11.0,11.0,3
179,2013,6,180,San Francisco 49ers,Nick Moody,/players/nick-moody-moodyni01,LB,2016,,,,,,9.0,4
179,2013,6,180,San Francisco 49ers,Nick Moody,/players/nick-moody-moodyni01,LB,2017,,,,,,9.0,5
179,2013,6,180,San Francisco 49ers,Nick Moody,/players/nick-moody-moodyni01,LB,2018,,,,,,9.0,6
179,2013,6,180,San Francisco 49ers,Nick Moody,/players/nick-moody-moodyni01,LB,2019,,,,,,9.0,7
179,2013,6,180,San Francisco 49ers,Nick Moody,/players/nick-moody-moodyni01,LB,2020,,,,,,9.0,8
179,2013,6,180,San Francisco 49ers,Nick Moody,/players/nick-moody-moodyni01,LB,2021,,,,,,9.0,9
180,2013,6,181,Oakland Raiders,Latavius Murray,/players/latavius-murray-murrala01,RB,2014,,,,,,9.0,2
180,2013,6,181,Oakland Raiders,Latavius Murray,/players/latavius-murray-murrala01,RB,2015,,,,,,9.0,3
180,2013,6,181,Oakland Raiders,Latavius Murray,/players/latavius-murray-murrala01,RB,2016,,,,,,9.0,4
180,2013,6,181,Oakland Raiders,Latavius Murray,/players/latavius-murray-murrala01,RB,2017,,,,,,9.0,5
180,2013,6,181,Oakland Raiders,Latavius Murray,/players/latavius-murray-murrala01,RB,2018,,,,,,9.0,6
180,2013,6,181,Oakland Raiders,Latavius Murray,/players/latavius-murray-murrala01,RB,2019,,,,,,9.0,7
180,2013,6,181,Oakland Raiders,Latavius Murray,/players/latavius-murray-murrala01,RB,2020,,,,,,9.0,8
180,2013,6,181,Oakland Raiders,Latavius Murray,/players/latavius-murray-murrala01,RB,2021,,,,,,9.0,9
181,2013,6,182,Carolina Panthers,Kenjon Barner,/players/kenjon-barner-barneke03,RB,2014,2014-08-31,Philadelphia (NFL),Placed on Injured Reserve (Ankle),2014.0,8.0,8.0,2
181,2013,6,182,Carolina Panthers,Kenjon Barner,/players/kenjon-barner-barneke03,RB,2015,,,,,,9.0,3
181,2013,6,182,Carolina Panthers,Kenjon Barner,/players/kenjon-barner-barneke03,RB,2016,2016-12-20,Philadelphia (NFL),Placed on Injured Reserve (Hamstring),2016.0,12.0,12.0,4
181,2013,6,182,Carolina Panthers,Kenjon Barner,/players/kenjon-barner-barneke03,RB,2017,,,,,,9.0,5
181,2013,6,182,Carolina Panthers,Kenjon Barner,/players/kenjon-barner-barneke03,RB,2018,2018-12-28,Carolina (NFL),Placed on Injured Reserve (Knee),2018.0,12.0,12.0,6
181,2013,6,182,Carolina Panthers,Kenjon Barner,/players/kenjon-barner-barneke03,RB,2019,,,,,,9.0,7
181,2013,6,182,Carolina Panthers,Kenjon Barner,/players/kenjon-barner-barneke03,RB,2020,2020-12-30,Tampa Bay (NFL),Placed on Injured Reserve (Groin),2020.0,12.0,12.0,8
181,2013,6,182,Carolina Panthers,Kenjon Barner,/players/kenjon-barner-barneke03,RB,2021,,,,,,9.0,9
182,2013,6,183,New Orleans Saints,Rufus Johnson,/players/rufus-johnson-johnsru03,DE,2014,,,,,,9.0,2
182,2013,6,183,New Orleans Saints,Rufus Johnson,/players/rufus-johnson-johnsru03,DE,2015,,,,,,9.0,3
182,2013,6,183,New Orleans Saints,Rufus Johnson,/players/rufus-johnson-johnsru03,DE,2016,,,,,,9.0,4
182,2013,6,183,New Orleans Saints,Rufus Johnson,/players/rufus-johnson-johnsru03,DE,2017,,,,,,9.0,5
182,2013,6,183,New Orleans Saints,Rufus Johnson,/players/rufus-johnson-johnsru03,DE,2018,,,,,,9.0,6
182,2013,6,183,New Orleans Saints,Rufus Johnson,/players/rufus-johnson-johnsru03,DE,2019,,,,,,9.0,7
182,2013,6,183,New Orleans Saints,Rufus Johnson,/players/rufus-johnson-johnsru03,DE,2020,,,,,,9.0,8
182,2013,6,183,New Orleans Saints,Rufus Johnson,/players/rufus-johnson-johnsru03,DE,2021,,,,,,9.0,9
183,2013,6,184,Oakland Raiders,Mychal Rivera,/players/mychal-rivera-rivermy01,TE,2014,,,,,,9.0,2
183,2013,6,184,Oakland Raiders,Mychal Rivera,/players/mychal-rivera-rivermy01,TE,2015,,,,,,9.0,3
183,2013,6,184,Oakland Raiders,Mychal Rivera,/players/mychal-rivera-rivermy01,TE,2016,,,,,,9.0,4
183,2013,6,184,Oakland Raiders,Mychal Rivera,/players/mychal-rivera-rivermy01,TE,2017,2017-09-02,Jacksonville (NFL),Placed on Injured Reserve (Hand),2017.0,9.0,9.0,5
183,2013,6,184,Oakland Raiders,Mychal Rivera,/players/mychal-rivera-rivermy01,TE,2018,,,,,,9.0,6
183,2013,6,184,Oakland Raiders,Mychal Rivera,/players/mychal-rivera-rivermy01,TE,2019,,,,,,9.0,7
183,2013,6,184,Oakland Raiders,Mychal Rivera,/players/mychal-rivera-rivermy01,TE,2020,,,,,,9.0,8
183,2013,6,184,Oakland Raiders,Mychal Rivera,/players/mychal-rivera-rivermy01,TE,2021,,,,,,9.0,9
184,2013,6,185,Dallas Cowboys,DeVonte Holloman,/players/devonte-holloman-hollode02,LB,2014,2014-08-27,Dallas (NFL),Placed on Injured Reserve (Neck),2014.0,8.0,8.0,2
184,2013,6,185,Dallas Cowboys,DeVonte Holloman,/players/devonte-holloman-hollode02,LB,2015,,,,,,9.0,3
184,2013,6,185,Dallas Cowboys,DeVonte Holloman,/players/devonte-holloman-hollode02,LB,2016,,,,,,9.0,4
184,2013,6,185,Dallas Cowboys,DeVonte Holloman,/players/devonte-holloman-hollode02,LB,2017,,,,,,9.0,5
184,2013,6,185,Dallas Cowboys,DeVonte Holloman,/players/devonte-holloman-hollode02,LB,2018,,,,,,9.0,6
184,2013,6,185,Dallas Cowboys,DeVonte Holloman,/players/devonte-holloman-hollode02,LB,2019,,,,,,9.0,7
184,2013,6,185,Dallas Cowboys,DeVonte Holloman,/players/devonte-holloman-hollode02,LB,2020,,,,,,9.0,8
184,2013,6,185,Dallas Cowboys,DeVonte Holloman,/players/devonte-holloman-hollode02,LB,2021,,,,,,9.0,9
185,2013,6,186,Pittsburgh Steelers,Justin Brown,/players/justin-brown-brownju03,WR,2014,,,,,,9.0,2
185,2013,6,186,Pittsburgh Steelers,Justin Brown,/players/justin-brown-brownju03,WR,2015,2015-08-11,Buffalo (NFL),Placed on Injured Reserve (Undisclosed),2015.0,8.0,8.0,3
185,2013,6,186,Pittsburgh Steelers,Justin Brown,/players/justin-brown-brownju03,WR,2016,,,,,,9.0,4
185,2013,6,186,Pittsburgh Steelers,Justin Brown,/players/justin-brown-brownju03,WR,2017,,,,,,9.0,5
185,2013,6,186,Pittsburgh Steelers,Justin Brown,/players/justin-brown-brownju03,WR,2018,,,,,,9.0,6
185,2013,6,186,Pittsburgh Steelers,Justin Brown,/players/justin-brown-brownju03,WR,2019,,,,,,9.0,7
185,2013,6,186,Pittsburgh Steelers,Justin Brown,/players/justin-brown-brownju03,WR,2020,,,,,,9.0,8
185,2013,6,186,Pittsburgh Steelers,Justin Brown,/players/justin-brown-brownju03,WR,2021,,,,,,9.0,9
186,2013,6,187,Arizona Cardinals,Andre Ellington,/players/andre-ellington-ellinan01,RB,2014,2014-12-08,Arizona (NFL),Placed on Injured Reserve (Hernia),2014.0,12.0,12.0,2
186,2013,6,187,Arizona Cardinals,Andre Ellington,/players/andre-ellington-ellinan01,RB,2015,,,,,,9.0,3
186,2013,6,187,Arizona Cardinals,Andre Ellington,/players/andre-ellington-ellinan01,RB,2016,,,,,,9.0,4
186,2013,6,187,Arizona Cardinals,Andre Ellington,/players/andre-ellington-ellinan01,RB,2017,,,,,,9.0,5
186,2013,6,187,Arizona Cardinals,Andre Ellington,/players/andre-ellington-ellinan01,RB,2018,,,,,,9.0,6
186,2013,6,187,Arizona Cardinals,Andre Ellington,/players/andre-ellington-ellinan01,RB,2019,,,,,,9.0,7
186,2013,6,187,Arizona Cardinals,Andre Ellington,/players/andre-ellington-ellinan01,RB,2020,,,,,,9.0,8
186,2013,6,187,Arizona Cardinals,Andre Ellington,/players/andre-ellington-ellinan01,RB,2021,,,,,,9.0,9
187,2013,6,188,Chicago Bears,Cornelius Washington,/players/cornelius-washington-washico01,DE,2014,,,,,,9.0,2
187,2013,6,188,Chicago Bears,Cornelius Washington,/players/cornelius-washington-washico01,DE,2015,2015-09-14,Chicago (NFL),Placed on Injured Reserve (Quadriceps),2015.0,9.0,9.0,3
187,2013,6,188,Chicago Bears,Cornelius Washington,/players/cornelius-washington-washico01,DE,2016,,,,,,9.0,4
187,2013,6,188,Chicago Bears,Cornelius Washington,/players/cornelius-washington-washico01,DE,2017,,,,,,9.0,5
187,2013,6,188,Chicago Bears,Cornelius Washington,/players/cornelius-washington-washico01,DE,2018,,,,,,9.0,6
187,2013,6,188,Chicago Bears,Cornelius Washington,/players/cornelius-washington-washico01,DE,2019,,,,,,9.0,7
187,2013,6,188,Chicago Bears,Cornelius Washington,/players/cornelius-washington-washico01,DE,2020,,,,,,9.0,8
187,2013,6,188,Chicago Bears,Cornelius Washington,/players/cornelius-washington-washico01,DE,2021,,,,,,9.0,9
188,2013,6,189,Tampa Bay Buccaneers,Mike James,/players/mike-james-jamesmi04,RB,2014,,,,,,9.0,2
188,2013,6,189,Tampa Bay Buccaneers,Mike James,/players/mike-james-jamesmi04,RB,2015,,,,,,9.0,3
188,2013,6,189,Tampa Bay Buccaneers,Mike James,/players/mike-james-jamesmi04,RB,2016,2016-09-08,Tampa Bay (NFL),Placed on Injured Reserve (Undisclosed),2016.0,9.0,9.0,4
188,2013,6,189,Tampa Bay Buccaneers,Mike James,/players/mike-james-jamesmi04,RB,2017,2017-08-15,Detroit (NFL),Placed on Injured Reserve (Concussion),2017.0,8.0,8.0,5
188,2013,6,189,Tampa Bay Buccaneers,Mike James,/players/mike-james-jamesmi04,RB,2018,,,,,,9.0,6
188,2013,6,189,Tampa Bay Buccaneers,Mike James,/players/mike-james-jamesmi04,RB,2019,,,,,,9.0,7
188,2013,6,189,Tampa Bay Buccaneers,Mike James,/players/mike-james-jamesmi04,RB,2020,,,,,,9.0,8
188,2013,6,189,Tampa Bay Buccaneers,Mike James,/players/mike-james-jamesmi04,RB,2021,,,,,,9.0,9
189,2013,6,190,Cincinnati Bengals,Rex Burkhead,/players/rex-burkhead-burkhre01,RB,2014,,,,,,9.0,2
189,2013,6,190,Cincinnati Bengals,Rex Burkhead,/players/rex-burkhead-burkhre01,RB,2015,,,,,,9.0,3
189,2013,6,190,Cincinnati Bengals,Rex Burkhead,/players/rex-burkhead-burkhre01,RB,2016,,,,,,9.0,4
189,2013,6,190,Cincinnati Bengals,Rex Burkhead,/players/rex-burkhead-burkhre01,RB,2017,,,,,,9.0,5
189,2013,6,190,Cincinnati Bengals,Rex Burkhead,/players/rex-burkhead-burkhre01,RB,2018,2018-09-26,New England (NFL),Placed on Injured Reserve (Neck),2018.0,9.0,9.0,6
189,2013,6,190,Cincinnati Bengals,Rex Burkhead,/players/rex-burkhead-burkhre01,RB,2019,,,,,,9.0,7
189,2013,6,190,Cincinnati Bengals,Rex Burkhead,/players/rex-burkhead-burkhre01,RB,2020,2020-11-28,New England (NFL),Placed on Injured Reserve (Knee),2020.0,11.0,11.0,8
189,2013,6,190,Cincinnati Bengals,Rex Burkhead,/players/rex-burkhead-burkhre01,RB,2021,,,,,,9.0,9
190,2013,6,191,Washington Redskins,Bacarri Rambo,/players/bacarri-rambo-ramboba01,DB,2014,,,,,,9.0,2
190,2013,6,191,Washington Redskins,Bacarri Rambo,/players/bacarri-rambo-ramboba01,DB,2015,,,,,,9.0,3
190,2013,6,191,Washington Redskins,Bacarri Rambo,/players/bacarri-rambo-ramboba01,DB,2016,,,,,,9.0,4
190,2013,6,191,Washington Redskins,Bacarri Rambo,/players/bacarri-rambo-ramboba01,DB,2017,,,,,,9.0,5
190,2013,6,191,Washington Redskins,Bacarri Rambo,/players/bacarri-rambo-ramboba01,DB,2018,,,,,,9.0,6
190,2013,6,191,Washington Redskins,Bacarri Rambo,/players/bacarri-rambo-ramboba01,DB,2019,,,,,,9.0,7
190,2013,6,191,Washington Redskins,Bacarri Rambo,/players/bacarri-rambo-ramboba01,DB,2020,,,,,,9.0,8
190,2013,6,191,Washington Redskins,Bacarri Rambo,/players/bacarri-rambo-ramboba01,DB,2021,,,,,,9.0,9
191,2013,6,192,Indianapolis Colts,John Boyett,/players/john-boyett-boyetjo01,DB,2014,,,,,,9.0,2
191,2013,6,192,Indianapolis Colts,John Boyett,/players/john-boyett-boyetjo01,DB,2015,,,,,,9.0,3
191,2013,6,192,Indianapolis Colts,John Boyett,/players/john-boyett-boyetjo01,DB,2016,,,,,,9.0,4
191,2013,6,192,Indianapolis Colts,John Boyett,/players/john-boyett-boyetjo01,DB,2017,,,,,,9.0,5
191,2013,6,192,Indianapolis Colts,John Boyett,/players/john-boyett-boyetjo01,DB,2018,,,,,,9.0,6
191,2013,6,192,Indianapolis Colts,John Boyett,/players/john-boyett-boyetjo01,DB,2019,,,,,,9.0,7
191,2013,6,192,Indianapolis Colts,John Boyett,/players/john-boyett-boyetjo01,DB,2020,,,,,,9.0,8
191,2013,6,192,Indianapolis Colts,John Boyett,/players/john-boyett-boyetjo01,DB,2021,,,,,,9.0,9
192,2013,6,193,Green Bay Packers,Nate Palmer,/players/nate-palmer-palmena02,LB,2014,2014-08-30,Green Bay (NFL),Placed on Injured Reserve (Knee),2014.0,8.0,8.0,2
192,2013,6,193,Green Bay Packers,Nate Palmer,/players/nate-palmer-palmena02,LB,2015,,,,,,9.0,3
192,2013,6,193,Green Bay Packers,Nate Palmer,/players/nate-palmer-palmena02,LB,2016,,,,,,9.0,4
192,2013,6,193,Green Bay Packers,Nate Palmer,/players/nate-palmer-palmena02,LB,2017,,,,,,9.0,5
192,2013,6,193,Green Bay Packers,Nate Palmer,/players/nate-palmer-palmena02,LB,2018,2018-08-07,Tennessee (NFL),Placed on Injured Reserve (Leg),2018.0,8.0,8.0,6
192,2013,6,193,Green Bay Packers,Nate Palmer,/players/nate-palmer-palmena02,LB,2019,,,,,,9.0,7
192,2013,6,193,Green Bay Packers,Nate Palmer,/players/nate-palmer-palmena02,LB,2020,,,,,,9.0,8
192,2013,6,193,Green Bay Packers,Nate Palmer,/players/nate-palmer-palmena02,LB,2021,,,,,,9.0,9
193,2013,6,194,Seattle Seahawks,Spencer Ware,/players/spencer-ware-waresp01,RB,2014,,,,,,9.0,2
193,2013,6,194,Seattle Seahawks,Spencer Ware,/players/spencer-ware-waresp01,RB,2015,,,,,,9.0,3
193,2013,6,194,Seattle Seahawks,Spencer Ware,/players/spencer-ware-waresp01,RB,2016,,,,,,9.0,4
193,2013,6,194,Seattle Seahawks,Spencer Ware,/players/spencer-ware-waresp01,RB,2017,2017-09-02,Kansas City (NFL),Placed on Injured Reserve (Knee),2017.0,9.0,9.0,5
193,2013,6,194,Seattle Seahawks,Spencer Ware,/players/spencer-ware-waresp01,RB,2018,,,,,,9.0,6
193,2013,6,194,Seattle Seahawks,Spencer Ware,/players/spencer-ware-waresp01,RB,2019,2019-08-03,Indianapolis (NFL),Placed on the Physically Unable to Perform List (Abdomen),2019.0,8.0,8.0,7
193,2013,6,194,Seattle Seahawks,Spencer Ware,/players/spencer-ware-waresp01,RB,2019,2019-12-25,Kansas City (NFL),Placed on Injured Reserve (Shoulder),2019.0,12.0,12.0,7
193,2013,6,194,Seattle Seahawks,Spencer Ware,/players/spencer-ware-waresp01,RB,2020,,,,,,9.0,8
193,2013,6,194,Seattle Seahawks,Spencer Ware,/players/spencer-ware-waresp01,RB,2021,,,,,,9.0,9
194,2013,6,195,Houston Texans,Alan Bonner,/players/alan-bonner-bonneal01,WR,2014,2014-07-28,Houston (NFL),Placed on Injured Reserve (Foot),2014.0,7.0,7.0,2
194,2013,6,195,Houston Texans,Alan Bonner,/players/alan-bonner-bonneal01,WR,2015,,,,,,9.0,3
194,2013,6,195,Houston Texans,Alan Bonner,/players/alan-bonner-bonneal01,WR,2016,,,,,,9.0,4
194,2013,6,195,Houston Texans,Alan Bonner,/players/alan-bonner-bonneal01,WR,2017,,,,,,9.0,5
194,2013,6,195,Houston Texans,Alan Bonner,/players/alan-bonner-bonneal01,WR,2018,,,,,,9.0,6
194,2013,6,195,Houston Texans,Alan Bonner,/players/alan-bonner-bonneal01,WR,2019,,,,,,9.0,7
194,2013,6,195,Houston Texans,Alan Bonner,/players/alan-bonner-bonneal01,WR,2020,,,,,,9.0,8
194,2013,6,195,Houston Texans,Alan Bonner,/players/alan-bonner-bonneal01,WR,2021,,,,,,9.0,9
195,2013,6,196,Minnesota Vikings,Jeff Baca,/players/jeff-baca-bacaje01,OG,2014,,,,,,9.0,2
195,2013,6,196,Minnesota Vikings,Jeff Baca,/players/jeff-baca-bacaje01,OG,2015,,,,,,9.0,3
195,2013,6,196,Minnesota Vikings,Jeff Baca,/players/jeff-baca-bacaje01,OG,2016,,,,,,9.0,4
195,2013,6,196,Minnesota Vikings,Jeff Baca,/players/jeff-baca-bacaje01,OG,2017,,,,,,9.0,5
195,2013,6,196,Minnesota Vikings,Jeff Baca,/players/jeff-baca-bacaje01,OG,2018,,,,,,9.0,6
195,2013,6,196,Minnesota Vikings,Jeff Baca,/players/jeff-baca-bacaje01,OG,2019,,,,,,9.0,7
195,2013,6,196,Minnesota Vikings,Jeff Baca,/players/jeff-baca-bacaje01,OG,2020,,,,,,9.0,8
195,2013,6,196,Minnesota Vikings,Jeff Baca,/players/jeff-baca-bacaje01,OG,2021,,,,,,9.0,9
196,2013,6,197,Cincinnati Bengals,Cobi Hamilton,/players/cobi-hamilton-hamilco02,WR,2014,,,,,,9.0,2
196,2013,6,197,Cincinnati Bengals,Cobi Hamilton,/players/cobi-hamilton-hamilco02,WR,2015,,,,,,9.0,3
196,2013,6,197,Cincinnati Bengals,Cobi Hamilton,/players/cobi-hamilton-hamilco02,WR,2016,,,,,,9.0,4
196,2013,6,197,Cincinnati Bengals,Cobi Hamilton,/players/cobi-hamilton-hamilco02,WR,2017,,,,,,9.0,5
196,2013,6,197,Cincinnati Bengals,Cobi Hamilton,/players/cobi-hamilton-hamilco02,WR,2018,,,,,,9.0,6
196,2013,6,197,Cincinnati Bengals,Cobi Hamilton,/players/cobi-hamilton-hamilco02,WR,2019,,,,,,9.0,7
196,2013,6,197,Cincinnati Bengals,Cobi Hamilton,/players/cobi-hamilton-hamilco02,WR,2020,,,,,,9.0,8
196,2013,6,197,Cincinnati Bengals,Cobi Hamilton,/players/cobi-hamilton-hamilco02,WR,2021,,,,,,9.0,9
197,2013,6,198,Houston Texans,Chris Jones,/players/chris-jones-jonesch11,DT,2014,,,,,,9.0,2
197,2013,6,198,Houston Texans,Chris Jones,/players/chris-jones-jonesch11,DT,2015,2015-09-01,New England (NFL),Placed on the Physically Unable to Perform List (Ankle),2015.0,9.0,9.0,3
197,2013,6,198,Houston Texans,Chris Jones,/players/chris-jones-jonesch11,DT,2016,,,,,,9.0,4
197,2013,6,198,Houston Texans,Chris Jones,/players/chris-jones-jonesch11,DT,2017,2017-09-02,San Francisco (NFL),Placed on Injured Reserve (Undisclosed),2017.0,9.0,9.0,5
197,2013,6,198,Houston Texans,Chris Jones,/players/chris-jones-jonesch11,DT,2018,,,,,,9.0,6
197,2013,6,198,Houston Texans,Chris Jones,/players/chris-jones-jonesch11,DT,2019,,,,,,9.0,7
197,2013,6,198,Houston Texans,Chris Jones,/players/chris-jones-jonesch11,DT,2020,,,,,,9.0,8
197,2013,6,198,Houston Texans,Chris Jones,/players/chris-jones-jonesch11,DT,2021,,,,,,9.0,9
198,2013,6,199,Detroit Lions,Theo Riddick,/players/theo-riddick-riddith01,RB,2014,,,,,,9.0,2
198,2013,6,199,Detroit Lions,Theo Riddick,/players/theo-riddick-riddith01,RB,2015,,,,,,9.0,3
198,2013,6,199,Detroit Lions,Theo Riddick,/players/theo-riddick-riddith01,RB,2016,2016-12-31,Detroit (NFL),Placed on Injured Reserve (Wrist),2016.0,12.0,12.0,4
198,2013,6,199,Detroit Lions,Theo Riddick,/players/theo-riddick-riddith01,RB,2017,,,,,,9.0,5
198,2013,6,199,Detroit Lions,Theo Riddick,/players/theo-riddick-riddith01,RB,2018,,,,,,9.0,6
198,2013,6,199,Detroit Lions,Theo Riddick,/players/theo-riddick-riddith01,RB,2019,2019-09-02,Denver (NFL),Placed on Injured Reserve (Shoulder),2019.0,9.0,9.0,7
198,2013,6,199,Detroit Lions,Theo Riddick,/players/theo-riddick-riddith01,RB,2020,,,,,,9.0,8
198,2013,6,199,Detroit Lions,Theo Riddick,/players/theo-riddick-riddith01,RB,2021,,,,,,9.0,9
199,2013,6,200,Baltimore Ravens,Kapron Lewis-Moore,/players/kapron-lewismoore-lewiska01,DE,2014,2014-08-25,Baltimore (NFL),Placed on Injured Reserve (Achilles),2014.0,8.0,8.0,2
199,2013,6,200,Baltimore Ravens,Kapron Lewis-Moore,/players/kapron-lewismoore-lewiska01,DE,2015,,,,,,9.0,3
199,2013,6,200,Baltimore Ravens,Kapron Lewis-Moore,/players/kapron-lewismoore-lewiska01,DE,2016,,,,,,9.0,4
199,2013,6,200,Baltimore Ravens,Kapron Lewis-Moore,/players/kapron-lewismoore-lewiska01,DE,2017,,,,,,9.0,5
199,2013,6,200,Baltimore Ravens,Kapron Lewis-Moore,/players/kapron-lewismoore-lewiska01,DE,2018,2018-07-31,Jacksonville (NFL),Placed on Injured Reserve (Undisclosed),2018.0,7.0,7.0,6
199,2013,6,200,Baltimore Ravens,Kapron Lewis-Moore,/players/kapron-lewismoore-lewiska01,DE,2019,2019-08-03,San Francisco (NFL),Placed on Injured Reserve (Groin),2019.0,8.0,8.0,7
199,2013,6,200,Baltimore Ravens,Kapron Lewis-Moore,/players/kapron-lewismoore-lewiska01,DE,2020,,,,,,9.0,8
199,2013,6,200,Baltimore Ravens,Kapron Lewis-Moore,/players/kapron-lewismoore-lewiska01,DE,2021,,,,,,9.0,9
200,2013,6,201,Houston Texans,Ryan Griffin,/players/ryan-griffin-griffry01,TE,2014,,,,,,9.0,2
200,2013,6,201,Houston Texans,Ryan Griffin,/players/ryan-griffin-griffry01,TE,2015,2015-09-15,Houston (NFL),Placed on Injured Reserve (Designated for Return) (Knee),2015.0,9.0,9.0,3
200,2013,6,201,Houston Texans,Ryan Griffin,/players/ryan-griffin-griffry01,TE,2016,,,,,,9.0,4
200,2013,6,201,Houston Texans,Ryan Griffin,/players/ryan-griffin-griffry01,TE,2017,2017-11-10,Houston (NFL),Placed on Injured Reserve (Concussion),2017.0,11.0,11.0,5
